,HvC.beta,RvC.beta,HvR.beta,HvC.pval,RvC.pval,HvR.pval,HvC.FDR,RvC.FDR,HvR.FDR,HvC.FWER,RvC.FWER,HvR.FWER
ENSG00000106049,-0.153045559457491,-0.117100540218591,-0.135045580183446,0.397548893056869,0.574095544375856,0.459442992422638,0.388407217052155,0.578884307152013,0.450649133620724,1,1,1
ENSG00000106077,-0.160802115298952,0.997621394104396,0.267119287431537,0.723300027162736,0.0480038357723814,0.570970068740853,0.514210719166704,0.149128285942106,0.496012308816034,1,1,1
ENSG00000106105,0.20957735332046,0.444178473814043,0.0268069451778319,0.16363347342821,0.0110705411358905,0.85809562266922,0.237884127947481,0.0610427935051416,0.582159550802519,1,1,1
ENSG00000106211,0.492267713125225,-0.831678189957053,-0.698678988564554,0.0238846577711925,0.0252088575348577,0.0627186828155173,0.0772715387449478,0.0994181248667075,0.144177931542953,1,1,1
ENSG00000106244,-1.35187682143562,2.88485516849977,5.65160016755438,0.0691491219688847,2.59962609888945e-06,3.73925715236032e-07,0.14119904202428,0.000214657121232789,3.30004652134213e-05,1,0.00854237136095074,0.0012287199002656
ENSG00000106245,0.15339657097088,-0.0754053308106484,-0.307741600326596,0.429263943330685,0.722055120441273,0.061720055540801,0.401399650418298,0.632322408508728,0.142773210737711,1,1,1
ENSG00000106263,0.144517716930969,0.127090040769019,0.0578970067722825,0.260282263923155,0.348949584491717,0.633532810562806,0.307564474673236,0.460042234460027,0.518608936347737,1,1,1
ENSG00000106305,0.267945763108237,0.170403365168641,-0.080079062291235,0.307442330295117,0.509951028827178,0.724989096948421,0.339485645625976,0.551262036529317,0.546053595420606,1,1,1
ENSG00000106344,0.829821410075961,0.567086073500461,0.0617062714375974,0.00116218569007802,0.0339690580767675,0.693570206046939,0.0133313783532128,0.121165447086251,0.538639028416469,1,1,1
ENSG00000106348,1.50342040567342,0.353299323827912,0.146130304693717,0.068131998030974,0.617759346170155,0.784981096002926,0.140149398992379,0.595954261708897,0.561843727706477,1,1,1
ENSG00000106367,-0.0174158767500435,0.495915948647635,0.300630685862529,0.910819011488682,0.00536055757827373,0.0707123690691273,0.571883421359588,0.0375821295178174,0.15483823733155,1,1,1
ENSG00000106397,-0.555578264422239,-0.774017707226783,-0.247308248070523,0.00329066197823353,0.00651072368213173,0.245167012472666,0.0246807513722138,0.0424312934417004,0.329548625360958,1,1,1
ENSG00000106399,0.108459002929795,-0.0452315285469037,-0.274991720086628,0.491702867564573,0.819335894640478,0.110018960232442,0.428249731478234,0.66489049388837,0.203574545497343,1,1,1
ENSG00000106459,0.368444855958416,0.544728681572872,0.311009228158541,0.191824979313917,0.0873950639397886,0.183488415707378,0.257447096136003,0.216124898702267,0.279409434707171,1,1,1
ENSG00000106588,-0.0341455786456744,0.278417773279677,0.407549668637773,0.885005436824997,0.255415936619508,0.0191985303922103,0.565458584420942,0.391500636169428,0.0692184955900332,1,1,1
ENSG00000106605,-0.119001156909202,-0.243266192568894,-0.260933085990285,0.541580236506133,0.295214061426878,0.11784996948442,0.448075994001075,0.422911867857393,0.214160250673762,1,1,1
ENSG00000106628,0.0243082801277431,-0.0499817060296584,-0.0703657147863265,0.874389072834384,0.770876770250139,0.664923771651796,0.562372371771138,0.648777199222322,0.529320318166215,1,1,1
ENSG00000106636,-0.13374695693574,0.0502998272280426,0.269304367804244,0.470817736156717,0.793053205795334,0.123960137304238,0.419043288279967,0.656246611119073,0.22137956871977,1,1,1
ENSG00000106638,-0.636224148402066,-0.578317068712978,0.0801709306557418,0.00282565350506299,0.00878816631925875,0.594587898210714,0.0221435710182399,0.0522677765519511,0.503093125450871,1,1,1
ENSG00000106682,-1.143270089385,-0.0215997374753788,1.89568750927236,0.00785501394595292,0.884399788099128,2.37250132998871e-05,0.0399941653966379,0.680438638024011,0.000752469767738635,1,1,0.0779603937034289
ENSG00000106803,-0.559216914900038,-1.20075908903477,-1.03193294513508,0.0349722091140432,0.0102119447252627,0.0014411151873651,0.0959183982155878,0.058278898925668,0.0116683316745642,1,1,1
ENSG00000107020,0.0168284939544001,0.257483212826967,0.202109845765534,0.933692961670656,0.130139377337481,0.316597621437418,0.57691993025969,0.270190981137486,0.378025669813866,1,1,1
ENSG00000107021,-0.0480282381750778,-0.00294391185955926,0.327145044372502,0.822242206452922,0.990898140587428,0.221718891722163,0.545382109211864,0.700649922129785,0.310133117035105,1,1,1
ENSG00000107099,0.150148549225262,0.0215058138205847,-0.0094501128664091,0.27873012998711,0.896752292756135,0.945914921897603,0.317488945821361,0.684464636676327,0.604552676217565,1,1,1
ENSG00000107164,0.318593653344773,-0.0901432440953534,-0.203060643094372,0.0601622261429432,0.591945389850248,0.251994150822739,0.129778849313211,0.585426852234264,0.333638394667245,1,1,1
ENSG00000107201,0.461704279874602,0.260538772126497,-0.10262806762574,0.108612677479927,0.466213824480484,0.603227564135705,0.186784812088778,0.530538098046366,0.50681191145597,1,1,1
ENSG00000107223,0.132982577498175,-0.711022640481656,-1.53371465284776,0.61596318657798,0.0940005636742409,0.000762209045131559,0.477600991273315,0.222388949091113,0.00785363000647614,1,1,1
ENSG00000107263,-0.271515263171638,-0.612256608860405,0.059815280537462,0.196793230512903,0.00967401871078495,0.721065278901403,0.261416232477632,0.0560024767263482,0.545728810015334,1,1,1
ENSG00000107341,0.213361600756305,-0.467784000072734,-0.298464654839953,0.271259241650056,0.0482254061382083,0.180180176841446,0.312078099532872,0.149162500663219,0.275197568963629,1,1,1
ENSG00000107371,0.681768134093403,0.242746352980017,-0.0925785045015927,0.00141918008819403,0.234641129691201,0.547646563529677,0.0147206881243077,0.378301095944797,0.489492224876467,1,1,1
ENSG00000107438,0.0536470224098569,-0.585607479925683,-0.154679017569966,0.723252798614412,0.119303974034225,0.576500565843877,0.514210719166704,0.255573908359658,0.496150873719465,1,1,1
ENSG00000107581,0.469945617629675,-0.256755664400341,-0.600753702433375,0.00354419567375929,0.153919607194368,0.00445588487267013,0.0257470596543026,0.297250427529226,0.0255384016015813,1,1,1
ENSG00000107625,-0.312020553283954,-0.164014535008887,-0.0272579659703018,0.0758373725814575,0.390968315778295,0.881109565711158,0.149571167320958,0.483079117658143,0.587306173997121,1,1,1
ENSG00000107651,-0.022812448973894,0.274165939756177,0.104974762268056,0.857749840625936,0.078077279474407,0.438467704381715,0.555947301345869,0.203650936776105,0.441259712468286,1,1,1
ENSG00000107669,0.357511759471698,0.46338380038797,0.119726511143656,0.158768563604912,0.0956979432013387,0.657077710617735,0.233666842076781,0.22523425716717,0.526971533143982,1,1,1
ENSG00000107758,-0.385583035573287,-0.198265535177876,-0.0432605152192157,0.0413279295249964,0.358672201037066,0.817593569162251,0.104849215754951,0.465405738989083,0.570893371156003,1,1,1
ENSG00000107789,0.763528085392861,1.17128220159262,0.581909244725767,0.0147225697037757,0.00538057356080854,0.0103443183136359,0.0566270727042845,0.0376084936771574,0.0442982020484113,1,1,1
ENSG00000107833,-0.309589816304997,0.105900849212175,0.150320984535872,0.143308242398976,0.636143008233275,0.496351398350912,0.219528655627378,0.598767527195772,0.466227330799426,1,1,1
ENSG00000107862,-0.131141517475193,-0.10508575735667,-0.0323065390895832,0.301718848457952,0.522476552368559,0.793106895068565,0.335444985692947,0.557561639889836,0.5642762955625,1,1,1
ENSG00000107929,0.147608791338174,0.0810530276124699,-0.0100701909576371,0.327493024828507,0.621250174981343,0.945073039387511,0.351703509005264,0.595954261708897,0.604552676217565,1,1,1
ENSG00000107937,1.11265758164209,0.234411089997472,-1.23670469522076,4.41642472817465e-05,0.209052436740381,2.87581693539419e-06,0.00173249910671274,0.353961645010657,0.000149678421717106,0.145123716567819,1,0.00944993444970531
ENSG00000107949,0.444328666954367,0.0560991093707772,-0.0351784989843799,0.0127449702800523,0.78659318078995,0.850698938907836,0.0515893160542094,0.654519712447737,0.580820552509536,1,1,1
ENSG00000107951,0.274468157168638,0.401665192851145,0.325097409401819,0.313267798481456,0.209141086436043,0.285661591064643,0.342806050982718,0.353961645010657,0.357931072271508,1,1,1
ENSG00000107959,-0.020711326473638,0.0786107077874748,0.049540586977526,0.900214672579249,0.681438991865915,0.751074729144718,0.567930946506817,0.61275949949844,0.549788745700043,1,1,1
ENSG00000108010,0.0272278949684681,0.16834111269399,0.157138549132908,0.906812971103004,0.505005461341935,0.396363813264509,0.570801048362564,0.548931798713945,0.419575166917784,1,1,1
ENSG00000108039,0.319943065379232,0.346559767544333,0.0486848776155617,0.0582923563090168,0.0495032562318258,0.727377934496655,0.127557431518369,0.150921086167179,0.546239674973972,1,1,1
ENSG00000108055,0.572152014867727,0.49818136864868,-0.0508039636303958,0.00922101832494066,0.0248127863764843,0.722915337622805,0.0438966728957785,0.0984673706907946,0.545728810015334,1,1,1
ENSG00000108061,0.0424525043055295,-0.132328128392575,-0.20215364499699,0.776832783605889,0.446057187079277,0.219489887524457,0.531625520878268,0.519545693237513,0.308112124269589,1,1,1
ENSG00000108064,0.0175965450945035,0.734849827189171,0.352495252234919,0.943892029085468,0.0211290209059419,0.125122188403024,0.579184428943584,0.0880788730533358,0.222983728395613,1,1,1
ENSG00000108091,0.0586906826446779,0.460356451509237,0.204657142209573,0.753131430813385,0.0285696672436925,0.258832592498355,0.523534268411202,0.108357931683276,0.338020332826036,1,1,1
ENSG00000108094,0.417818941865059,0.12633463096656,-0.0634679027350856,0.0307179136895331,0.530656267075714,0.709258808165716,0.0900906945901062,0.560346004638041,0.543292179450082,1,1,1
ENSG00000108179,-0.131594815900901,-0.807853602148939,-0.660379388197712,0.45736329284118,0.00019121114552321,0.000945110795161456,0.412225912725433,0.00402166487237937,0.00889198576589667,1,0.628319824189267,1
ENSG00000108187,-2.10175617476475,0.28582942910127,1.92003813705449,0.00154475379592701,0.381622273676968,0.0133541345889424,0.0156136234665415,0.476771553190858,0.0528397737100554,1,1,1
ENSG00000108256,0.1973327861234,-0.0456694225904501,-0.154445702151195,0.267370462337036,0.799395283403765,0.398096666895874,0.31053544811103,0.658009345919948,0.420215262686434,1,1,1
ENSG00000108262,-0.391359242041593,-0.165305833106216,0.153125151008105,0.0436677722375425,0.424467284361582,0.452530407828044,0.107939038737942,0.50361072580523,0.448956954000071,1,1,1
ENSG00000108270,0.696220869098893,-0.416156691999349,-1.04370341841899,0.000702018616198991,0.0168940490269395,2.0715997776906e-05,0.0102748417153995,0.0772446825937386,0.000689348104834448,1,1,0.0680727686949131
ENSG00000108294,1.46129894906147,0.743715839520741,-0.429843143934741,0.0828020226778298,0.366068016137056,0.334284291577208,0.157530819492122,0.469711821851102,0.387518453411943,1,1,1
ENSG00000108312,0.503347136635956,0.642825125834567,0.0457859328051797,0.0359641968598777,0.0149762954470193,0.776725628761835,0.0974061373375691,0.0717369037283277,0.559287515031444,1,1,1
ENSG00000108344,0.298434095580249,0.386533458780444,0.108349901294334,0.0213427192162998,0.0111237994481267,0.355339647220778,0.0716344730150791,0.0610427935051416,0.399944740608149,1,1,1
ENSG00000108424,0.453370183727059,0.473162312666696,-0.094859680923353,0.00805328872117927,0.0066833294633347,0.443201281814858,0.0400886099567461,0.0430708836375887,0.444700574222754,1,1,1
ENSG00000108433,-0.15215826983565,-0.411324046700053,-0.30135671261461,0.446244575658337,0.0918599945804854,0.141247700643719,0.407644832908185,0.220920848737792,0.238925611330782,1,1,1
ENSG00000108439,0.145534120066232,0.191101918583741,-0.0550287031981221,0.414497144092633,0.409812256931826,0.737117838643263,0.396331153531714,0.495627428914531,0.548875233937595,1,1,1
ENSG00000108443,-0.597643113661647,0.0855285180162579,0.56170768630776,0.139390013377532,0.802451391600579,0.191063462207402,0.215558436575944,0.659048304625715,0.285250833452796,1,1,1
ENSG00000108465,0.45307869582492,-0.121786724921376,-0.247893404594795,0.337547591498198,0.826293337006787,0.628991696393824,0.358127736900096,0.665350972161819,0.517243227062827,1,1,1
ENSG00000108479,-0.707997355067413,-0.0312803641648886,0.0553686524438272,0.0175043940299199,0.879231805895107,0.712560139995473,0.0630954827622888,0.679644853964817,0.543860980378653,1,1,1
ENSG00000108506,0.142031883638727,0.0147642118941494,-0.136873987387795,0.441532343213081,0.930816526043752,0.452999111900583,0.405756601522805,0.687257014439017,0.449202405383959,1,1,1
ENSG00000108515,1.18929165512791,1.07248651161813,-0.241068696248213,1.36581997170828e-05,3.74659963441937e-06,0.143403617419155,0.000807101158830746,0.000262668930715039,0.239658512507772,0.0448808442703342,0.012311326398702,1
ENSG00000108518,-3.86549108450661,0.266687803730539,1.69427974426015,1.13503929464342e-07,0.367076240683028,0.0436544907318946,2.01217923811586e-05,0.469721746190015,0.114319325099678,0.000372973912219826,1,1
ENSG00000108528,0.0696878709386377,0.127532102727404,0.128097263295112,0.710713356765392,0.535914993601569,0.444269929872304,0.510035780980737,0.563840201983547,0.445163391853694,1,1,1
ENSG00000108559,0.568753230886419,0.0907166682667969,-0.494904682527675,0.00113819208347491,0.545763157189328,0.00348169413903486,0.0133313783532128,0.566996575077863,0.02137641415434,1,1,1
ENSG00000108561,0.141582717353321,0.878282656534681,0.908867666301829,0.549502685370939,0.00142479907133138,9.60579933067267e-05,0.451818361707114,0.0159246038563021,0.00171115811956357,1,1,0.315646566005904
ENSG00000108578,0.259271981397726,-0.0518286407806197,-0.0955631196227669,0.091183562943552,0.745121610098258,0.532501130510796,0.167129545744246,0.640379562489501,0.482541956796201,1,1,1
ENSG00000108587,0.188532397907268,0.186260655586527,-0.0409547681431806,0.354641523698724,0.353460929229599,0.793939563951399,0.367662419203177,0.461490809885414,0.5642762955625,1,1,1
ENSG00000108588,0.162902270589172,0.22238417388198,-0.041976243782283,0.370414721107809,0.237054703545431,0.775578408463419,0.374071323510715,0.379284979015825,0.558926304533138,1,1,1
ENSG00000108591,-0.31652692446495,-0.410846620663939,0.407166767490695,0.122817650394127,0.0106317343299366,0.0441093444221972,0.199372379911078,0.0599936960726249,0.114641572486278,1,1,1
ENSG00000108592,0.597112835460165,-0.402026231156889,-0.84740165965791,0.0280744347107343,0.159642304108649,0.000266219926598789,0.0856842657376436,0.304000305639222,0.00370126575296136,1,1,0.874798678803622
ENSG00000108604,0.180224597380236,-0.091524126970063,-0.207535577254092,0.179904225555834,0.514297447789802,0.133407351198319,0.249697096112719,0.552600710694533,0.231659803485008,1,1,1
ENSG00000108651,0.548129003399067,0.0191138471902691,-0.229073023746607,0.00392783613576592,0.91737047962409,0.178827898211761,0.0272087178253691,0.684464636676327,0.273611793429035,1,1,1
ENSG00000108654,0.838179152296138,0.102504512845187,-0.540523697887422,0.000342373080385755,0.630583856817032,0.0115851745409125,0.00663208247555427,0.597179294100616,0.0480901672308942,1,1,1
ENSG00000108666,0.00900138251871192,-0.159323223036675,-0.220582685243592,0.973624625734323,0.648028565020818,0.479339365545889,0.586969297478146,0.602357903333754,0.457229284630497,1,1,1
ENSG00000108669,0.28320738033333,-0.165451410993497,-0.386939366580388,0.0494297137232691,0.488516960145975,0.19477501911138,0.116414267615253,0.539486992960199,0.287544539781171,1,1,1
ENSG00000108671,0.196492546838362,0.035835378044048,0.0305555660604394,0.147235564812084,0.790557037318784,0.806588609114204,0.22294621818027,0.655601920185179,0.567744472652929,1,1,1
ENSG00000108774,-0.151211306697373,0.136132376185837,0.160519834355203,0.322457108475799,0.402039712073732,0.265816196103288,0.348371967161163,0.490328324971232,0.3440884990471,1,1,1
ENSG00000108797,-0.160071297161858,-1.02375674973073,-0.879328067031529,0.485488272679831,0.00179460005626046,0.00309425204005186,0.425753901506051,0.0183714991699441,0.0195057376846769,1,1,1
ENSG00000108798,-0.705896515168278,-0.0337730446430232,0.0776398594367142,0.0160707348498386,0.886100186398187,0.620737392285605,0.0596239429240632,0.680859391017443,0.513329345534565,1,1,1
ENSG00000108819,-0.421018555959012,-0.0606448312058411,0.318538469975938,0.0228035878226045,0.734043598345495,0.0832655919213832,0.0753121659736816,0.637011202670328,0.171589974009794,1,1,1
ENSG00000108825,0.157009307356737,-0.461509202528001,-0.532153055571657,0.409305216697219,0.131828558014923,0.0717462043852054,0.394548002452092,0.27134920281692,0.156259195226114,1,1,1
ENSG00000108826,-0.260143545526984,0.0494344026654938,0.127372651653003,0.0591832079264733,0.728836709777706,0.405138144761088,0.128377011585798,0.634396271562731,0.424045678460945,1,1,1
ENSG00000108828,-0.444414586415182,-0.579750161274845,0.39636714625585,0.218248508795607,0.0144479393388789,0.145350306518124,0.277987038062332,0.0699299749301294,0.241636676211763,1,1,1
ENSG00000108829,0.114452068813106,-0.346398033175222,-0.189100521276171,0.474561456055229,0.0826714211724342,0.325839149719979,0.420212258658295,0.209460598841248,0.384089718482519,1,1,1
ENSG00000108848,0.664722475730969,-0.0201155336399969,-0.304884130384419,0.00120147690675647,0.909619349196382,0.066025469455024,0.0135430903718736,0.684464636676327,0.148552304096404,1,1,1
ENSG00000108861,-0.00501856577144872,-0.426868750847527,0.474929579298096,0.987457012265045,0.208045609646593,0.181977602366515,0.589912473027791,0.353659875567157,0.277525215443183,1,1,1
ENSG00000108883,0.257701609196404,0.333118825051199,0.106679366868954,0.0518341128120635,0.0781899181395723,0.483921953304905,0.119923279323751,0.203715067552224,0.458797689809525,1,1,1
ENSG00000108953,0.679746517372367,1.86198086881189,1.18913841644211,0.000266408338963567,1.65818225185637e-08,3.94094113673174e-07,0.00590355473873518,6.08800024355476e-06,3.3331224721573e-05,0.875417801834281,5.44878687960005e-05,0.00129499325753005
ENSG00000109016,0.0449174147886147,0.0523168878738796,-0.384470488982643,0.833790635247198,0.837006655471274,0.129510076016385,0.548188221810632,0.667445564842643,0.227606226837192,1,1,1
ENSG00000109062,-0.39646578853265,-0.205460330954992,0.0554562453684568,0.038673713828571,0.257326854254343,0.747890116324889,0.100823723737678,0.392968589191067,0.549416596169515,1,1,1
ENSG00000109084,-0.0271832509210123,0.156311734088215,0.0420223274420151,0.911758407946088,0.549770291386128,0.874602415982423,0.571883421359588,0.568174833941023,0.585716288273414,1,1,1
ENSG00000109107,-0.1593232279644,0.116184701583153,0.183649576509379,0.230852998357862,0.526727888059549,0.291835438284675,0.28692013590171,0.560031920723598,0.361465499680468,1,1,1
ENSG00000109111,0.420140132427416,-0.0518043020715693,-0.00733332731521888,0.101096486593927,0.838118978006744,0.963261072815123,0.178426575108602,0.667490205841969,0.608939722370138,1,1,1
ENSG00000109133,0.150413496048211,0.0930960704840547,0.0767185122499875,0.440417747170045,0.646352274935761,0.57904729805713,0.405305321793559,0.601766834083231,0.49656756274928,1,1,1
ENSG00000109180,0.339369442809613,0.137459669223843,-0.163924716473268,0.0295553053652825,0.334821941875441,0.201968246659133,0.0879918812000275,0.449794905489569,0.293040701973432,1,1,1
ENSG00000109270,0.0227393928077963,-0.46118825344644,-0.621709572582154,0.896757378614301,0.0274899228965363,0.00872590273387383,0.566911685750008,0.106177393285861,0.0399824319434699,1,1,1
ENSG00000109320,0.0896393305310473,-0.0650125629704476,-0.0619067204881208,0.435751136124188,0.664949779272035,0.665448840290314,0.403218361320877,0.609074422254575,0.529320318166215,1,1,1
ENSG00000109323,0.0247182747096227,-1.72442748481931,-1.96877481122302,0.922999748993447,0.00487540218172685,0.00317280705908639,0.574866455013086,0.0362689863406805,0.0198163136396657,1,1,1
ENSG00000109332,0.623017567154753,1.4971947888532,0.909705869023651,0.000969450452575233,3.26750433712879e-07,6.9719673311037e-06,0.0122882913233096,6.29970606347375e-05,0.000267018922506109,1,0.00107370192518052,0.0229098846500068
ENSG00000109458,-0.422604042645909,-4.68959331652497,-0.903822456488934,0.527768568093705,0.00263025728961173,0.431781658076596,0.442843988193987,0.0239857444435622,0.436696169459435,1,1,1
ENSG00000109519,-0.204521586119021,-0.0234480442927009,0.00267037208287424,0.265330786906255,0.871805055070274,0.985323916070821,0.309951083757559,0.676819154433116,0.614549817086739,1,1,1
ENSG00000109534,-0.172780360945629,0.152692842796461,0.336697085626938,0.419480075548249,0.530484772947193,0.116934992301826,0.397865863832628,0.560346004638041,0.212687938596229,1,1,1
ENSG00000109586,0.392776577627414,0.0185129688982716,0.0257773095062603,0.0729345813664723,0.947037309964094,0.895693339178591,0.146625738357777,0.690386177831002,0.590106246054622,1,1,1
ENSG00000109606,0.351856306596102,0.0138683608138931,-0.428623159373901,0.0553449731033058,0.931285317994476,0.0199490001466398,0.123768505713475,0.687257014439017,0.0708640224866341,1,1,1
ENSG00000109775,0.507202893357649,-0.768915874737387,-1.69055977715367,0.015597747649336,0.00743445364593804,1.90905412397198e-06,0.0586061218557277,0.0461625549102044,0.000107641144258121,1,1,0.00627315185137194
ENSG00000109805,0.632225672491305,1.35413114900672,0.766956049716892,0.00304378262823516,4.18236562580211e-06,4.62487386016919e-05,0.0232767265956243,0.000276464461198964,0.00113622577696355,1,0.0137432534463857,0.15197335504516
ENSG00000109814,0.126093705552299,-0.148411026540963,-0.0671826541462951,0.424964979550461,0.3737540756796,0.673316109869938,0.400209527584689,0.473295907775024,0.531386609764205,1,1,1
ENSG00000109854,-0.20564018458826,-0.727660429092175,-1.00948126079188,0.208052597223987,0.0187631635106895,0.000856647008661457,0.271092523997294,0.0820608008067178,0.00855801206563088,1,1,1
ENSG00000109861,-1.36936236721961,0.158024424750646,0.519401797039618,1.15031591228354e-05,0.461661946024958,0.0464184448348281,0.000801138398462813,0.5289569676645,0.118667733856896,0.037799380877637,1,1
ENSG00000109917,0.0451534972524898,-0.785468841893816,-0.857836288580014,0.838304159875175,0.021107832064344,0.0023612723535377,0.549653671719073,0.0880788730533358,0.0164782815210131,1,1,1
ENSG00000109919,-0.0994391621411832,-0.330820974988567,-0.245646405932728,0.637452148406774,0.0626168034270108,0.226504130596577,0.484628188716103,0.173704153122267,0.312659966710782,1,1,1
ENSG00000109920,0.0673895216372555,0.0549318212745397,-0.263272226320204,0.685943277442276,0.822708478307393,0.274079646621678,0.503088195096256,0.665350972161819,0.351445863485413,1,1,1
ENSG00000110047,-0.180802668081103,-0.156207841532902,-0.0345317423321291,0.250225031780486,0.390522691923493,0.841158971215486,0.301020581298575,0.483079117658143,0.578015420264664,1,1,1
ENSG00000110048,-0.0211619797762561,-0.129043625576448,-0.074286318451415,0.86434049987965,0.423420709940052,0.59981984614829,0.558967735516353,0.502908039247473,0.504784595237514,1,1,1
ENSG00000110063,0.0282611561006151,-0.134963582936119,-0.176563023107747,0.838889088881828,0.36195388297996,0.226692494544123,0.549653671719073,0.467535607213635,0.312659966710782,1,1,1
ENSG00000110074,-0.0463019701113125,0.334487918948686,0.597283684481253,0.801286908987521,0.23077850243401,0.0260819946606418,0.537516088321919,0.374710546307009,0.0828519069474333,1,1,1
ENSG00000110075,0.300034765631517,-0.287080098677735,-0.421386029765938,0.035577249998458,0.128334790086788,0.0377837869147942,0.096626529883492,0.267730727466844,0.105495427823844,1,1,1
ENSG00000110090,-0.0319153451477344,0.789387102679267,0.816529448004358,0.938514088448666,0.0774941690459232,0.00818399669120101,0.577519973722669,0.202586786091803,0.0383654338740809,1,1,1
ENSG00000110107,0.31112176511176,0.0328890231025534,-0.101465915184323,0.0455121395967093,0.814736899393885,0.419021074937964,0.110607974655108,0.663835969906673,0.429964969436657,1,1,1
ENSG00000110108,-0.024699714468878,0.0266415260961097,0.336680614656081,0.853787452714979,0.880110468204367,0.0416972197998548,0.55460979070057,0.679967998322547,0.112033381424499,1,1,1
ENSG00000110172,0.576653908840683,0.410279791473074,-0.175405190056739,0.511221200329989,0.629147245418159,0.797198285169609,0.437267818484528,0.596969148023644,0.565602165103402,1,1,1
ENSG00000110321,0.216079598242172,0.456600398617463,0.0546686556771232,0.189452119299234,0.00840948610555127,0.659410637742828,0.256024536517568,0.0506668135905899,0.527514388560958,1,1,1
ENSG00000110344,-0.115294169085212,-0.136803680465285,0.137113557993407,0.472519630896564,0.425616166129549,0.318401975708053,0.419409487996764,0.504198131250156,0.378470458020043,1,1,1
ENSG00000110367,0.286970655798519,-0.0332783999294672,-0.237404331696728,0.0878087945415252,0.824635735149608,0.160128231103869,0.162701440727508,0.665350972161819,0.256517965266433,1,1,1
ENSG00000110435,-0.0696580560273893,-0.0204753739099698,-0.127346554580374,0.692828113188125,0.899978215622166,0.499038762169683,0.503834440721062,0.684464636676327,0.466227330799426,1,1,1
ENSG00000110442,0.346700406512113,0.803132475625113,0.25154428970151,0.0962607341722456,0.000258326674067402,0.215260053243089,0.173180822362116,0.00485902910741882,0.3042787116124,1,0.848861450985482,1
ENSG00000110536,-0.0844626409547434,-0.558212636771586,-0.795212129217812,0.844220418268973,0.275137062711282,0.14851277901707,0.551149072637109,0.404417302568171,0.24510923066002,1,1,1
ENSG00000110583,-0.0744035847061421,0.00579051479213519,0.0851749125921683,0.831710227263692,0.987405355274277,0.789522106224937,0.547486143165107,0.699612499772936,0.562599448322366,1,1,1
ENSG00000110619,-0.133583013498526,0.0523405771490723,0.061282987895528,0.404181889261154,0.754209951741627,0.692959172685521,0.392416652820172,0.643589634681451,0.538639028416469,1,1,1
ENSG00000110651,-0.264542139552698,0.0264249954815156,0.214379612965011,0.316816194141586,0.912919151126621,0.191665587155487,0.345210840156311,0.684464636676327,0.285278214844508,1,1,1
ENSG00000110696,0.282605334454264,0.151247451991332,0.0933264611662951,0.0404571309287819,0.419661314173363,0.574408348560227,0.10331078495815,0.502027868329809,0.496012308816034,1,1,1
ENSG00000110711,0.121295288219874,-0.334034984064662,0.0473556972672326,0.596190803184043,0.173665490684217,0.688070396954831,0.47063099388065,0.319547844116311,0.537325536963207,1,1,1
ENSG00000110713,-0.00302630653108049,-0.233697979562236,-0.101338423466141,0.987313945098281,0.271326152966914,0.505730696262691,0.589912473027791,0.402137074091823,0.468746205493322,1,1,1
ENSG00000110717,-0.17801771086444,-0.0228170805156712,0.00261873480115743,0.442531082945286,0.913065063637713,0.988339165567235,0.406226800506535,0.684464636676327,0.614824969932922,1,1,1
ENSG00000110777,-0.0684362882937292,-0.143311886255093,-0.0974425221960053,0.704035248062552,0.462561780666539,0.505381896989064,0.508109728428265,0.529004853406625,0.468636903643587,1,1,1
ENSG00000110801,-0.1489014372331,-0.0468023452240576,-0.0273992810705183,0.622467638732957,0.880857150136365,0.931272344709514,0.479593274980566,0.679992465500426,0.601396473153168,1,1,1
ENSG00000110841,-0.464507895268177,-1.67740997607539,-1.33630047540713,0.13164576709841,0.000651578016795855,0.00170125847759472,0.207130067444752,0.0094810111816754,0.0132818790058513,1,1,1
ENSG00000110880,0.618976518301494,0.31398874056755,0.0142380098663865,0.011830468974851,0.160695032590534,0.909878529310552,0.0495067590325379,0.304738959938905,0.594435487846236,1,1,1
ENSG00000110917,-0.252983936758227,-1.06697491295415,-0.83597664924319,0.215893259859017,5.21063666981833e-05,9.14343799585327e-05,0.275888121546132,0.00162908757513317,0.00169790245117136,1,0.17122152097023,0.300453372543738
ENSG00000110958,-0.189559902006124,-0.146738037150491,0.851014691957952,0.87126326224514,0.879193898649637,0.21506509106237,0.561529888989413,0.679644853964817,0.3042787116124,1,1,1
ENSG00000111011,0.0551624500996378,-0.557776916609615,-0.559195985426624,0.824722464299884,0.0342337914266693,0.0438687431622227,0.546413721914746,0.121663238169956,0.114319325099678,1,1,1
ENSG00000111142,0.248262831304071,0.0602164044050333,-0.108706890116733,0.17019800139545,0.74432258006418,0.511677531922428,0.242969750899912,0.640316902193907,0.471278370194212,1,1,1
ENSG00000111144,0.458593346585977,0.512361677698216,0.0239719194737054,0.0517275843039706,0.0284778214811911,0.860265661196233,0.119923279323751,0.108266309516575,0.582845360673399,1,1,1
ENSG00000111229,1.68630508140449,0.100960176178317,-0.181390849190775,4.44495952115759e-06,0.670237826789943,0.464357279734756,0.000393997604530008,0.610446662729068,0.451795404092517,0.0146061369865238,1,1
