,HvC.beta,RvC.beta,HvR.beta,HvC.pval,RvC.pval,HvR.pval,HvC.FDR,RvC.FDR,HvR.FDR,HvC.FWER,RvC.FWER,HvR.FWER
ENSG00000081307,0.331650069559952,0.414640801818799,-0.0829907322588473,0.211978388353617,0.112131882756238,0.748830635489756,0.200785303782883,0.242861931045202,0.405055855502739,1,1,1
ENSG00000081760,0.666971755920021,-0.0767813318124445,0.743753087732465,0.145797813333926,0.844716753628833,0.0871437888391736,0.160197838728554,0.618577982708359,0.10564248301033,1,1,1
ENSG00000082068,0.647086305870675,0.293785854373171,0.353300451497504,0.00862755910043462,0.194783711739844,0.128604093933011,0.0302844650858336,0.328452174615937,0.136562031833554,1,1,1
ENSG00000082153,1.15554357270757,-0.431777055934286,1.58732062864185,0.000476722843592581,0.0792369024338053,1.98578831322865e-06,0.00637620405585019,0.206930504658939,8.59282049350926e-05,1,1,0.00652530039726935
ENSG00000082212,1.18430036513234,-1.86463989672705,3.04894026185939,0.0221575115093334,0.00579311654481527,8.79642375163372e-06,0.0537039741406318,0.0491923264029274,0.000228381111256726,1,1,0.0289050484478684
ENSG00000082515,0.260943849960787,-0.156276399478008,0.417220249438794,0.313762949048595,0.542689022905634,0.111142844226284,0.250873498459127,0.511615588895036,0.124022755996282,1,1,1
ENSG00000082516,0.337215108349773,0.186790493522103,0.15042461482767,0.163076664598653,0.426968269497364,0.525107381970358,0.171229274650514,0.45916892679445,0.330371650449413,1,1,1
ENSG00000082701,0.684932927383552,-0.596468495174171,1.28140142255772,0.0277412524726385,0.0500150590998514,0.000139322749149934,0.0609800888147229,0.16248840475731,0.00152840686870742,1,1,0.457814553706684
ENSG00000082898,0.493267297336769,0.188258431861736,0.305008865475033,0.0175373713765213,0.344572442125984,0.130446774065488,0.0471993870524242,0.423436111529814,0.138236044519603,1,1,1
ENSG00000083123,0.340220880862092,0.442985979033675,-0.102765098171583,0.316295389433613,0.169847772102473,0.753943081769874,0.251788131938159,0.304127215642715,0.406674237650495,1,1,1
ENSG00000083223,-0.217661212011335,-0.344734643643219,0.127073431631884,0.310478611782705,0.111238494261297,0.55073294322013,0.249074605809705,0.241758649581012,0.339707480202352,1,1,1
ENSG00000083312,0.187008204347466,-0.0305338838125913,0.217542088160058,0.388369133733029,0.887596947605958,0.317284601952768,0.285302137869288,0.6355896370373,0.242759655208267,1,1,1
ENSG00000083520,0.832254196833359,0.380253795529376,0.452000401303983,0.00102089035281316,0.108650645320862,0.0581556861064653,0.00989950206784678,0.239140672553295,0.0807429507286412,1,1,1
ENSG00000083535,0.217756074129049,-0.124709607534201,0.34246568166325,0.372112950368725,0.602829192407406,0.16171497199411,0.277699136218859,0.53551157109712,0.159541396622827,1,1,1
ENSG00000083642,0.790693232284902,0.251389361619709,0.539303870665193,0.00281645416535623,0.320056463462395,0.0361654873715161,0.016369615956859,0.407858957904188,0.0592923353746521,1,1,1
ENSG00000083720,0.733051078229887,-0.227889884118038,0.960940962347925,0.120908872484606,0.61007220766006,0.0413309360002444,0.144189988830898,0.537205261301611,0.0653648546517451,1,1,1
ENSG00000083799,-0.196194614255375,-0.444386631542522,0.248192017287147,0.381730929249759,0.0549192660675202,0.271974424392799,0.282122959825176,0.171951979544357,0.222285154858301,1,1,1
ENSG00000083845,-0.417751913537733,0.716534061153773,-1.13428597469151,0.184327173467872,0.0252191176600616,0.000833852512187385,0.185186085128089,0.1101213559349,0.00484685176038792,1,1,1
ENSG00000083896,0.307648223579953,0.107790499021316,0.199857724558637,0.0800205531604929,0.528826209930243,0.247591052704082,0.113395652767497,0.505329307096267,0.2091603304549,1,1,1
ENSG00000084070,0.537858595093482,-0.151904100941429,0.689762696034911,0.145487915793401,0.684976981983108,0.0687466871497501,0.160197838728554,0.564362642366227,0.0904493316194751,1,1,1
ENSG00000084072,-0.0654517295276305,0.0919192692699863,-0.157370998797617,0.728560554364397,0.626191618915822,0.406181505470609,0.403847119038196,0.544453408172894,0.283485757352874,1,1,1
ENSG00000084073,0.580715023431686,0.0613965396313019,0.519318483800384,0.0402587858296367,0.819515559352248,0.0628281927242234,0.0758032270597229,0.613893214076978,0.0849936007479594,1,1,1
ENSG00000084207,0.311000869607209,1.15328792160926,-0.842287052002047,0.454294598681094,0.00839508021831082,0.048470116846604,0.314521219057087,0.0584394975295845,0.0720738484208585,1,1,1
ENSG00000084463,0.922245374491345,0.0297916415973641,0.892453732893981,0.00126250603903189,0.904987642659309,0.00139040240023274,0.0107037660430109,0.639696802817347,0.00664397819430403,1,1,1
ENSG00000084623,0.375606355082291,0.0556395767287304,0.319966778353561,0.0478914350687659,0.762113153745784,0.0890964175264572,0.0837781861831707,0.596226193796525,0.10742442007975,1,1,1
ENSG00000084652,1.11715371489917,-0.0273181165886502,1.14447183148782,0.00405224818307994,0.940024843265699,0.00335991933487959,0.0197707502372342,0.648023121337391,0.0121275455090557,1,1,1
ENSG00000084731,-0.499462892711698,-0.728139342714537,0.228676450002839,0.647477665860404,0.331359182636278,0.812753739493811,0.378726603374743,0.413758843494138,0.424301194807424,1,1,1
ENSG00000084733,-0.221987717812492,-0.158718990396217,-0.0632687274162753,0.255827055543176,0.408998362857096,0.742260790484389,0.223609778414231,0.453234312083345,0.403691871517214,1,1,1
ENSG00000084754,1.0720033023046,0.894790310900602,0.177212991403993,8.57115432999645e-05,0.000701930550182809,0.460515544291868,0.00271392266779507,0.013362488500002,0.303974799514615,0.281648131283683,1,1
ENSG00000084774,1.10186227658546,0.516631208858753,0.585231067726703,0.000471365995467982,0.07266039553847,0.0447945576107553,0.00637620405585019,0.198099208841812,0.0690207041960559,1,1,1
ENSG00000085224,0.595750460439646,0.680065496899524,-0.0843150364598783,0.0201331322158397,0.00696970303540123,0.726769318854785,0.0510663399896742,0.0542135843753469,0.400319179711128,1,1,1
ENSG00000085231,-0.287838995983764,2.43545675189683,-2.72329574788059,0.545232242432988,2.34426696915159e-05,3.27910136031874e-06,0.344670322797371,0.00127187704200912,0.000127702717673296,1,0.0770326126063213,0.0107751270700074
ENSG00000085365,0.373291966519483,0.81076170570428,-0.437469739184797,0.399237328194045,0.0619938378984142,0.314568589991396,0.289990736961508,0.181684508448957,0.242277212056358,1,1,1
ENSG00000085377,0.553365537286171,0.190330704245251,0.363034833040921,0.0542189930881341,0.471346060279024,0.187078981021864,0.0897772070703695,0.481369975086712,0.173882658334574,1,1,1
ENSG00000085415,0.609273778027812,0.143629142727866,0.465644635299945,0.00374893047974588,0.474308706158681,0.0241329149895866,0.0190813152600513,0.482578858819029,0.045709508270532,1,1,1
ENSG00000085449,-0.134485127098859,-0.248594421852896,0.114109294754037,0.705661695791653,0.464440601999083,0.742712787271187,0.395867286835812,0.478491540273804,0.403691871517214,1,1,1
ENSG00000085511,0.501606115001996,-0.0983186350433435,0.59992475004534,0.186652023857056,0.789777914821564,0.113776879916393,0.186285031891915,0.605856942367737,0.125783151854385,1,1,1
ENSG00000085662,0.249317937642756,0.26832558355987,-0.0190076459171145,0.248915119185326,0.192291777452129,0.927398979326905,0.220179013252736,0.326246640487169,0.45616697426585,1,1,1
ENSG00000085719,0.455140886587214,0.664935046791188,-0.209794160203974,0.0680366666765689,0.00945549454680017,0.389487124235477,0.10270336941603,0.0625616876903219,0.27692108039983,1,1,1
ENSG00000085760,0.256304759154533,-0.0833019825304459,0.339606741684979,0.297566915960128,0.714257971747808,0.157004467143665,0.243412087308654,0.576665384696997,0.156180044134112,1,1,1
ENSG00000085788,0.850669483807283,0.835049686663977,0.0156197971433057,0.0131706754021978,0.0100043586161668,0.96064957897162,0.0396015859150175,0.0646171835749622,0.464024132445917,1,1,1
ENSG00000085832,0.367613889027663,-0.272742638512118,0.640356527539781,0.0752753071852191,0.182048722942225,0.00314290921237948,0.108682123279828,0.317588894482136,0.0115743539247363,1,1,1
ENSG00000085872,-0.0661924886031608,-0.0183657703907746,-0.0478267182123862,0.788327112106623,0.939794334783239,0.845144752214869,0.419780539257361,0.648023121337391,0.433525485163267,1,1,1
ENSG00000086061,0.807379440335569,2.14886577959547,-1.34148633925991,0.265134121594057,0.0020362984443454,0.0566750713014494,0.227646880823326,0.0253974569196912,0.0793948947987043,1,1,1
ENSG00000086065,-0.788733098447439,-0.494575338302544,-0.294157760144895,0.00305633619635807,0.0579360044176129,0.244941560079875,0.0169772527869674,0.17640443142124,0.207936964940181,1,1,1
ENSG00000086102,0.447426690670746,0.229665924082665,0.21776076658808,0.0470900842983214,0.301808343171696,0.324505235097611,0.083117950568975,0.396718286132298,0.245869063376609,1,1,1
ENSG00000086189,0.226058772398911,0.620663741111881,-0.39460496871297,0.42560090435686,0.0330551391265303,0.16733540240063,0.300997295461611,0.128099965723939,0.162144202528794,1,1,1
ENSG00000086200,0.707875284777104,0.285094475732087,0.422780809045017,0.00654579556553655,0.242299448772418,0.089205637640364,0.0261748948354348,0.3562136606697,0.107472924458873,1,1,1
ENSG00000086504,-0.217672419461008,0.620002324853066,-0.837674744314075,0.379862777258838,0.0163503014797071,0.00174552858068809,0.281644584409841,0.0848162880365888,0.00785490351170751,1,1,1
ENSG00000086589,-0.0888673823958586,0.00880606923430576,-0.0976734516301644,0.646416058522438,0.962941598604285,0.610756549984079,0.378460445608862,0.651342809088201,0.362999813515082,1,1,1
ENSG00000086598,0.747478955865099,0.35009581795581,0.397383137909289,0.0119444861451613,0.218862717671412,0.164841518857887,0.0377433298408826,0.345176383134521,0.161392275135549,1,1,1
ENSG00000086758,0.843966954648598,-0.138276542094618,0.982243496743216,0.00117884439284067,0.561094815027036,0.000233222375055843,0.0105721815519152,0.520377426753861,0.00218860514264451,1,1,0.766368724433499
ENSG00000086827,0.81420336143654,0.187194900673293,0.627008460763247,0.00210844582414075,0.424717892772256,0.0127834763559163,0.0136728585058352,0.458566739258423,0.0292850081664222,1,1,1
ENSG00000087087,0.0721607315879084,0.556049695651343,-0.483888964063435,0.700800590868189,0.00525321506993005,0.0139524157894008,0.394480530674489,0.0457850703146689,0.0311832891344675,1,1,1
ENSG00000087088,-0.26142969377189,-0.036388502862861,-0.225041190909029,0.262086804058218,0.87403098463396,0.331819301748147,0.22622926981501,0.630713062401487,0.248868791125449,1,1,1
ENSG00000087111,-0.586249993128819,-0.463316464523859,-0.12293352860496,0.00739983109307182,0.0273407719319288,0.547563411927973,0.0277987961332781,0.1165721677345,0.33847208466787,1,1,1
ENSG00000087191,-0.119617532461445,0.485611287558485,-0.605228820019931,0.590379484781424,0.0346359800751223,0.00982126593569529,0.361332917366416,0.130913106121686,0.0250398400439485,1,1,1
ENSG00000087263,0.492735888382807,-0.657345219235134,1.15008110761794,0.0377211159848162,0.0101816750411888,2.7909457917443e-05,0.073155802611746,0.0647981943500496,0.000540714768721511,1,1,0.0917104787167176
ENSG00000087269,0.621045293414229,-0.117399905935935,0.738445199350165,0.025648152442661,0.65811624968064,0.00877989510124383,0.0580155497863476,0.555951058002062,0.0231980296164675,1,1,1
ENSG00000087274,0.380005380897138,-0.113735923118466,0.493741304015604,0.0737120475211129,0.583024940455153,0.0223044459106754,0.107759411119763,0.528159638346186,0.0435841397307884,1,1,1
ENSG00000087299,0.548452096682823,-1.09164812544627,1.64010022212909,0.210796668311096,0.00939717048480367,0.00039941280758467,0.200154760460339,0.0625616876903219,0.0031404272883246,1,1,1
ENSG00000087302,0.0675246267827606,-0.384046320766552,0.451570947549313,0.761099821955181,0.0901294933396259,0.0485553699911121,0.412537981050824,0.219905976742744,0.0721052802676796,1,1,1
ENSG00000087365,0.326748133817415,-0.119470473615805,0.446218607433219,0.108478814831505,0.549656199685779,0.0311922836055534,0.135185407282209,0.514303462915449,0.0542911980296678,1,1,1
ENSG00000087460,-0.722350337782371,-0.231057679195056,-0.491292658587315,0.0123926103603371,0.401234492698834,0.0803166631551418,0.0385315502999726,0.449923461644477,0.0998527144812737,1,1,1
ENSG00000087470,-0.0754305534325416,0.513759055313787,-0.589189608746328,0.776079830315877,0.0591953210833748,0.0321968748511016,0.417074700155848,0.177633714945462,0.0552982925927116,1,1,1
ENSG00000087502,-0.296055334751433,-0.727600251936659,0.431544917185225,0.252784180916518,0.00433474243742362,0.0888341247390153,0.221830810200759,0.0402017993183304,0.107233369382954,1,1,1
ENSG00000087842,-0.691471426682839,-0.292097126548591,-0.399374300134248,0.417308533125901,0.709989854976179,0.626090286917712,0.297955751036389,0.574930568461303,0.368419712683037,1,1,1
ENSG00000088038,-0.226412740613015,-0.279459519159221,0.0530467785462061,0.268804946407685,0.164582729844069,0.791260911296467,0.229276102541053,0.299393156401624,0.418116707995304,1,1,1
ENSG00000088205,0.435158593554493,-0.180536875461679,0.615695469016172,0.345381223291934,0.663018574750686,0.165964526585851,0.26476883858223,0.557488280524123,0.161787061142616,1,1,1
ENSG00000088247,-0.354076899448168,0.155017173049727,-0.509094072497895,0.0589192528984317,0.39200131734919,0.00803489845672169,0.0942409663093366,0.444936147052106,0.0219204554811982,1,1,1
ENSG00000088325,0.624765440565169,0.253406536960334,0.371358903604835,0.0182275210466257,0.319201183100262,0.148202100091569,0.048259656441167,0.407486872452226,0.150303270899611,1,1,1
ENSG00000088387,-0.138452874514215,-0.103135390975351,-0.0353174835388641,0.924520803110844,0.902899351129344,0.977826564237047,0.45235008823055,0.638886359810009,0.469018946931219,1,1,1
ENSG00000088832,0.422740340033904,-4.0745930605585,4.4973334005924,0.156959853897985,1.6097739270535e-07,1.17866883553408e-09,0.167947992504474,3.88168626333769e-05,2.62300458910556e-07,1,0.000528971712429779,3.873105793565e-06
ENSG00000088833,0.225954047691432,0.380941365736986,-0.154987318045555,0.420159139420063,0.15041385032625,0.567063550041394,0.298750847249642,0.285338159256594,0.346532673367006,1,1,1
ENSG00000088888,0.124124032488069,0.462648913882712,-0.338524881394643,0.72131951760718,0.147923802279854,0.312261147532925,0.40126071394695,0.283089041597813,0.241620923939084,1,1,1
ENSG00000088930,0.697338899984922,0.365413545264159,0.331925354720764,0.00898562751904984,0.15233763242988,0.193080180084416,0.0311418071616099,0.286963609170199,0.177344260194878,1,1,1
ENSG00000089006,-0.320887469651899,0.595193921057975,-0.916081390709874,0.341251326853973,0.0950407246231135,0.0111211749218701,0.263476583193031,0.223971344991093,0.0268478900640137,1,1,1
ENSG00000089009,0.0886504968198556,1.62302054753675,-1.53437005071689,0.918267796837048,0.0593618373017797,0.078592710496365,0.451426025264722,0.177633714945462,0.0983372830761657,1,1,1
ENSG00000089050,0.693848894199914,-2.12222470924505,2.81607360344497,0.0439749807343605,0.000113323823028218,2.25863377696334e-07,0.0797051028804398,0.00372627868958007,1.59929443994698e-05,1,0.372382082470724,0.000742187059110155
ENSG00000089053,0.0682758780074104,0.267158855558941,-0.198882977551531,0.757325168933232,0.236432352352425,0.373296021345686,0.4114679262243,0.354598115490842,0.269918951792298,1,1,1
ENSG00000089063,-1.44063123230013,-0.375568407098057,-1.06506282520207,0.0201762742903469,0.511463366438608,0.0745672673561447,0.0510663399896742,0.499784574626626,0.0950742105942674,1,1,1
ENSG00000089094,0.0861946407562771,-0.7045683851649,0.790763025921177,0.755253588867419,0.0145070486698905,0.00690644414445959,0.411124353680265,0.0803139622579878,0.0196685555707957,1,1,1
ENSG00000089154,0.70652299606219,0.603546548788833,0.102976447273357,0.0152314683149742,0.0352537131935262,0.709981776909878,0.0432816054943261,0.131381761555797,0.396555499594707,1,1,1
ENSG00000089157,0.206587077032084,0.545021321511104,-0.338434244479021,0.35832045089462,0.0190040034556008,0.135589327639573,0.270529109668509,0.0920587636146943,0.141965730352879,1,1,1
ENSG00000089195,0.466253026848599,0.0331540272794777,0.433098999569121,0.116977977130263,0.909157406762339,0.143698102477786,0.141680216136646,0.640807289528827,0.147755511665804,1,1,1
ENSG00000089248,-0.854548900161419,0.193216186971783,-1.0477650871332,0.00295159160286449,0.472256923719824,0.000423526830013416,0.0167132125678506,0.481740636269744,0.00315913069362232,1,1,1
ENSG00000089280,0.101605314194796,0.273659215063671,-0.172053900868875,0.734683414488941,0.363159772399997,0.566317816366588,0.405502581764561,0.430914826458866,0.34650309258308,1,1,1
ENSG00000089289,-1.27832311785227,-0.17364031076199,-1.10468280709028,0.0176906990311797,0.706203626156605,0.0299905831401717,0.0473228872622828,0.573791494574194,0.0527546679203172,1,1,1
ENSG00000089597,-0.156814111710147,-0.204402063185311,0.0475879514751635,0.402192808385968,0.275597624020678,0.798033880731827,0.291455239408398,0.378783794434746,0.420270057888559,1,1,1
ENSG00000089639,-0.322184406577389,-0.49233969717532,0.170155290597932,0.154865937438504,0.0346390203406942,0.448800135436545,0.166511337069081,0.130913106121686,0.299798684518457,1,1,1
ENSG00000089737,0.707155212045914,0.3874013844471,0.319753827598814,0.0002640350620442,0.0306414847948997,0.0713795216183506,0.00435800758640958,0.121791005083409,0.0927871258572306,0.867619213877241,1,1
ENSG00000089820,-0.538499331918314,0.0992180005854506,-0.637717332503765,0.027748436660206,0.66421077530312,0.00931883668353741,0.0609800888147229,0.557696611850614,0.0241332031665383,1,1,1
ENSG00000089902,0.233258202710025,-0.236293974337932,0.469552177047957,0.51774133620839,0.450704420176295,0.171541895852635,0.335679156420259,0.469570276469313,0.164648195512258,1,1,1
ENSG00000090013,-0.65996595198405,-0.356898521385603,-0.303067430598447,0.0809457475730801,0.34955942677177,0.42000749282799,0.114067245120625,0.425977247879335,0.288864466063463,1,1,1
ENSG00000090054,0.564667805819258,-0.208678220136198,0.773346025955456,0.00589040215685009,0.308831781403767,0.000443510775938009,0.0248342678745003,0.400133788722583,0.00322846210131628,1,1,1
ENSG00000090060,0.147969232799389,-0.0718952313610953,0.219864464160485,0.474214431539497,0.724824666618549,0.287938797996796,0.321221435528584,0.5796266008928,0.22990488944739,1,1,1
ENSG00000090061,0.221781775188346,0.0122969375832538,0.209484837605092,0.194129919180809,0.94153516035752,0.21833407657535,0.190870894313428,0.648464477615374,0.193028265955523,1,1,1
ENSG00000090263,0.299446661393512,0.189504873004203,0.109941788389309,0.311750338061102,0.519275024499991,0.708077034637023,0.249836457698365,0.502385021459398,0.395730403974343,1,1,1
ENSG00000090273,0.398198584036291,-0.365890659871456,0.764089243907748,0.0616520322694824,0.0791322491972665,0.000726747169225279,0.097307902815892,0.206930504658939,0.00451039853009324,1,1,1
ENSG00000090339,0.0224607405038227,-0.770304867705971,0.792765608209794,0.947890392237136,0.0331701621367895,0.0277819408112648,0.457950924987484,0.128210327368206,0.0498021503351538,1,1,1
ENSG00000090372,-0.0340820815393043,0.0904877172013398,-0.124569798740644,0.895460046907611,0.707194393581704,0.619712044824706,0.445435752421266,0.574381450979559,0.366365531378957,1,1,1
ENSG00000090520,0.323117234531032,0.446705994350796,-0.123588759819764,0.18124686968965,0.0666598561890056,0.603548102259804,0.183081918816373,0.187632491513266,0.36022733988228,1,1,1
ENSG00000090615,-0.00408292363740777,-0.594377063926399,0.590294140288991,0.989440190474281,0.0631249965388168,0.063956993159615,0.469898811155015,0.182964200408695,0.0858885633301017,1,1,1
ENSG00000090621,-0.529946046605513,0.48712052444109,-1.0170665710466,0.0380220491012391,0.053696502914878,0.000228998442745367,0.0734994236146693,0.169131628917238,0.00216199096388599,1,1,0.752488882861276
ENSG00000090686,0.262817730907514,0.27977595953927,-0.0169582286317558,0.148611653720133,0.126857302086544,0.924640543801608,0.16248927651911,0.263701756950053,0.455673451458339,1,1,1
ENSG00000090857,0.246964209922955,-0.190177004701648,0.437141214624603,0.714740670479603,0.778199886527208,0.518586954273523,0.398909347445153,0.603191952337497,0.326944130161946,1,1,1
ENSG00000090861,0.644751856367128,0.469724649530784,0.175027206836345,0.0248997456239051,0.0948235597330092,0.526030820334299,0.0569872491297424,0.223971344991093,0.330494829352437,1,1,1
ENSG00000090863,0.354059223646774,0.2542721748247,0.099787048822074,0.1067329004469,0.241105147861244,0.642541625029642,0.134837240215177,0.3562136606697,0.37446186694184,1,1,1
ENSG00000090889,1.34980724151177,-0.121300929998573,1.47110817151034,0.241345890940741,0.914712382790937,0.20134249180061,0.216570425261339,0.642153024863294,0.183125752952271,1,1,1
ENSG00000090989,0.421975788549747,0.236474891766404,0.185500896783343,0.0695835309850565,0.277870293019203,0.404383753709258,0.103707452687448,0.380041033780145,0.28286471219182,1,1,1
ENSG00000091009,0.448922594296495,0.274359459076676,0.174563135219819,0.0191456503143846,0.136232304207622,0.340782696435764,0.0494253648605328,0.271487772123953,0.25323619187974,1,1,1
ENSG00000091039,0.748119513901855,-0.0187705139260498,0.766890027827905,0.00286393789140864,0.934962740161514,0.00220646324034123,0.01648601120671,0.647738703427347,0.00916580721446316,1,1,1
ENSG00000091127,0.871897084758705,0.329754086064345,0.542142998694361,0.00777166886239701,0.276141919761185,0.0823054161046716,0.0287090770510518,0.379011630272223,0.101756734019815,1,1,1
ENSG00000091140,0.648887907162453,0.340674163617433,0.30821374354502,0.00553416060294473,0.126674421016706,0.165919736077505,0.0239750884981141,0.26357406262607,0.161787061142616,1,1,1
ENSG00000091157,0.86838674477009,-0.110628812776022,0.979015557546112,0.00982994168218697,0.714115116349466,0.00334447713895013,0.0330113434693438,0.576665384696997,0.0121275455090557,1,1,1
ENSG00000091164,-0.073458248553957,-0.334566668586083,0.261108420032126,0.756657611487007,0.178343219580733,0.283157094549167,0.411338793480836,0.31425103615288,0.227838642366073,1,1,1
ENSG00000091436,0.682243812395634,-0.283531287810109,0.965775100205743,0.0623263681099296,0.35250269112114,0.00636006224989421,0.0981149403584459,0.426658299858301,0.018639267756217,1,1,1
ENSG00000091483,0.567597759839135,0.138602915530689,0.428994844308446,0.054668467929398,0.630441329094668,0.142032407004069,0.0900409842685387,0.546274438110846,0.146801098375925,1,1,1
ENSG00000091527,0.397414943386837,0.388421086588189,0.0089938567986475,0.145802998326575,0.146717052091026,0.973002541862873,0.160197838728554,0.282023112676517,0.468104073105078,1,1,1
ENSG00000091542,-0.676596883096454,-1.02042284692039,0.343825963823934,0.0211520912005338,0.000841140240617557,0.22389186707763,0.0523407574213819,0.0141485217776553,0.196120091620249,1,1,1
ENSG00000091640,-0.114310987641401,-0.23261835668711,0.118307369045709,0.600077342028051,0.307495418277766,0.594752754115782,0.364632958442244,0.399834590928816,0.357580920869994,1,1,1
ENSG00000091732,-0.0354052138155723,0.233488660162259,-0.268893873977832,0.903362974903497,0.422029949843036,0.357889814377877,0.447349786018645,0.457185074055349,0.261742969171965,1,1,1
ENSG00000092010,0.0274527500363654,-0.251966977360393,0.279419727396758,0.866816528285803,0.12952277161624,0.0947208097483571,0.43821226509925,0.266819607362352,0.111219279949571,1,1,1
ENSG00000092036,0.488622358719251,0.837491778666325,-0.348869419947074,0.142405232925108,0.0245902962637596,0.31332487607485,0.158268601085715,0.108909491984505,0.241628855481341,1,1,1
ENSG00000092094,-0.047898555998616,0.843171456304717,-0.891070012303333,0.841164816070689,0.000970821396400958,0.000633924649671978,0.432000855756868,0.0153786007917392,0.00413185457842023,1,1,1
ENSG00000092098,-0.584007148802891,-0.504513397398353,-0.0794937514045386,0.0164581508847393,0.0340059866336527,0.730506100904386,0.0454453012882309,0.129700354920632,0.400702401084072,1,1,1
ENSG00000092108,0.517689964104385,1.04259214988468,-0.524902185780291,0.0467188747597441,0.000231384065392788,0.0439847714807602,0.0826507909888746,0.00627676420319996,0.0683817023226351,1,0.760328038880701,1
ENSG00000092148,0.464459631369792,0.198723221725599,0.265736409644192,0.0584979586641728,0.40132212912173,0.26674383135225,0.0937604293624077,0.449923461644477,0.219357017676967,1,1,1
ENSG00000092199,0.0762039747537336,0.0951589461051418,-0.0189549713514082,0.719809096546652,0.655965103226326,0.929005365950763,0.400714073438841,0.555475789146901,0.4566687281947,1,1,1
ENSG00000092201,0.0533282990786393,0.180201209900432,-0.126872910821793,0.861871491783741,0.509480714211482,0.663148470435748,0.436479251321681,0.498498961921832,0.381936995651025,1,1,1
ENSG00000092208,-0.404721868820078,-0.0559002389746962,-0.348821629845382,0.169661906259555,0.83930264091107,0.223622619344125,0.175903519646024,0.618243321739324,0.196120091620249,1,1,1
ENSG00000092531,0.340023882248032,0.323895731661862,0.0161281505861698,0.126040872120817,0.147841902402075,0.941280181062719,0.147165303642608,0.283089041597813,0.458682863197687,1,1,1
ENSG00000092621,-0.30841616104616,0.0490179000447636,-0.357434061090923,0.605801637779205,0.933038177258979,0.545806966051496,0.366435302565521,0.647276253176888,0.337801169120124,1,1,1
ENSG00000092820,0.769524627212322,0.0429521024838735,0.726572524728448,0.0136529857096808,0.884584414081313,0.0191463874628638,0.0405799367851146,0.634617370404765,0.0393480239859025,1,1,1
ENSG00000092929,-0.539501891091802,-0.749194740795242,0.20969284970344,0.0226087081397471,0.00180671961784933,0.352195813634978,0.0539857827269959,0.0234179097290635,0.258926392521133,1,1,1
ENSG00000092964,1.18196079763607,0.668787365572336,0.51317343206373,0.0514738761642335,0.247364170752656,0.379325795738258,0.0870970522801148,0.36035238772987,0.272809327446655,1,1,1
ENSG00000093000,0.444804029459102,1.38051993163919,-0.935715902180085,0.199442081685896,2.95667869786721e-05,0.00566224384420968,0.194208343199187,0.00149222299412453,0.0171605316649766,1,0.0971564620119167,1
ENSG00000093010,-0.431516197759742,-0.460066394019935,0.0285501962601931,0.0322277539969577,0.0189450878848944,0.880951844637623,0.0660523683143581,0.0920587636146943,0.443359446473389,1,1,1
ENSG00000093144,0.0559912091100252,-0.770707107670847,0.826698316780873,0.836998392525304,0.00808314690927602,0.00468463056286924,0.430944756617973,0.0584394975295845,0.0151402692596149,1,1,1
ENSG00000093167,-0.382475151652995,0.512654958096073,-0.895130109749068,0.291560840292453,0.0909393999765306,0.0107687913667068,0.24129209810794,0.220513468990638,0.0262205318161521,1,1,1
ENSG00000094880,0.912884188498708,0.0950328356685949,0.817851352830113,0.00241994556433098,0.738562556780758,0.00636553909422592,0.0148745265545268,0.586041008067052,0.018639267756217,1,1,1
ENSG00000094914,0.258163436873466,0.368843465965364,-0.110680029091898,0.307590076291117,0.136810798722686,0.654870525510467,0.247525259077663,0.271597252902458,0.378973893129082,1,1,1
ENSG00000094916,1.41623996672924,0.029260707797411,1.38697925893183,2.82089397385764e-05,0.91947522583527,3.68568270498491e-05,0.00130187408850616,0.64348187273406,0.000639075582532576,0.092694575980962,1,0.121111533685804
ENSG00000095002,0.944387486870405,0.424760669325847,0.519626817544558,0.000690336411295336,0.0984859093796183,0.0458893111168206,0.0081141135846068,0.227275972114635,0.07005680313833,1,1,1
ENSG00000095139,0.3519915102518,-0.38140488646295,0.733396396714749,0.106838415008937,0.0809196064548806,0.0015897793828742,0.134837240215177,0.208681209024394,0.00730537395540615,1,1,1
ENSG00000095261,0.533452649550635,-0.0510921929667945,0.584544842517429,0.0227101116198371,0.805206281071075,0.0104925219049042,0.0539857827269959,0.611210842501319,0.0257401722556826,1,1,1
ENSG00000095319,0.789092980978187,-0.0412734033698289,0.830366384348016,0.00304080236232087,0.866405201426438,0.00189410168584716,0.0169706169742862,0.628937247778467,0.00826495254218908,1,1,1
ENSG00000095380,0.0949436643946339,0.0460298745921969,0.0489137898024371,0.667793267723762,0.834427868636306,0.824522226023097,0.384907362400192,0.617622182345793,0.428426206309721,1,1,1
ENSG00000095564,0.0627113829993296,0.440819786576564,-0.378108403577234,0.842861230741001,0.167344874877382,0.235827336414806,0.432299698337905,0.301386239969635,0.20274727854006,1,1,1
ENSG00000095585,-0.710642378968799,-0.363998089811235,-0.346644289157564,0.0266759311287277,0.250507338804199,0.269141213338324,0.0592874189595133,0.362191131633773,0.220432173564484,1,1,1
ENSG00000095906,-0.237114671595336,0.699607608361189,-0.936722279956525,0.318056756902303,0.0058028223603724,0.000382797029060873,0.252929207867905,0.0491923264029274,0.00308970160989538,1,1,1
